ID,ring,Type1
cbo,11,F-type ATPase
bca,11,F-type ATPase
cbt,11,F-type ATPase
cbu,11,F-type ATPase
cby,11,F-type ATPase
hpy,11,F-type ATPase
mci,11,F-type ATPase
hps,11,F-type ATPase
oan,11,F-type ATPase
hpp,11,F-type ATPase
nam,11,F-type ATPase
nar,11,F-type ATPase
hpj,11,F-type ATPase
tin,11,F-type ATPase
tpt,11,F-type ATPase
hpl,11,F-type ATPase
naz,11,F-type ATPase
hpb,11,F-type ATPase
hpa,11,F-type ATPase
hpg,11,F-type ATPase
lpj,11,F-type ATPase
lga,11,F-type ATPase
vcj,11,F-type ATPase
kvu,11,F-type ATPase
bcv,11,F-type ATPase
hna,11,F-type ATPase
cpi,11,F-type ATPase
bcn,11,F-type ATPase
bco,11,F-type ATPase
hne,11,F-type ATPase
bci,11,F-type ATPase
bcj,11,F-type ATPase
cpo,11,F-type ATPase
eok,11,F-type ATPase
eoj,11,F-type ATPase
eoi,11,F-type ATPase
eoh,11,F-type ATPase
cpe,11,F-type ATPase
cpf,11,F-type ATPase
agr,11,F-type ATPase
rxy,11,F-type ATPase
vch,11,F-type ATPase
xbo,11,F-type ATPase
wvi,11,F-type ATPase
bcx,11,F-type ATPase
bcy,11,F-type ATPase
bcz,11,F-type ATPase
dvu,11,F-type ATPase
cpr,11,F-type ATPase
cps,11,F-type ATPase
cpu,11,F-type ATPase
sco,12,F-type ATPase
smt,12,F-type ATPase
bvu,12,F-type ATPase
pth,12,F-type ATPase
osp,12,F-type ATPase
lmf,12,F-type ATPase
sca,12,F-type ATPase
scb,12,F-type ATPase
bva,12,F-type ATPase
llo,12,F-type ATPase
nwa,12,F-type ATPase
rop,12,F-type ATPase
lla,12,F-type ATPase
vco,12,F-type ATPase
ngk,12,F-type ATPase
blm,12,F-type ATPase
ots,12,F-type ATPase
zmn,12,F-type ATPase
zmo,12,F-type ATPase
lki,12,F-type ATPase
vex,12,F-type ATPase
bqu,12,F-type ATPase
nwi,12,F-type ATPase
mpe,12,F-type ATPase
lre,12,F-type ATPase
lrf,12,F-type ATPase
mpn,12,F-type ATPase
mpo,12,F-type ATPase
ftf,12,F-type ATPase
mpu,12,F-type ATPase
fal,12,F-type ATPase
bld,12,F-type ATPase
sme,12,F-type ATPase
hya,12,F-type ATPase
din,12,F-type ATPase
smd,12,F-type ATPase
cmi,12,F-type ATPase
smc,12,F-type ATPase
dia,12,F-type ATPase
gur,12,F-type ATPase
wsu,12,F-type ATPase
min,12,F-type ATPase
trq,12,F-type ATPase
bxe,12,F-type ATPase
pmt,12,F-type ATPase
pmu,12,F-type ATPase
cfl,12,F-type ATPase
tel,12,F-type ATPase
pmr,12,F-type ATPase
rec,12,F-type ATPase
pmx,12,F-type ATPase
pmy,12,F-type ATPase
pmz,12,F-type ATPase
plt,12,F-type ATPase
pma,12,F-type ATPase
mmy,12,F-type ATPase
pmn,12,F-type ATPase
pmh,12,F-type ATPase
pmi,12,F-type ATPase
tdn,12,F-type ATPase
mmc,12,F-type ATPase
aba,12,F-type ATPase
abc,12,F-type ATPase
asu,12,F-type ATPase
xop,12,F-type ATPase
sun,12,F-type ATPase
sul,12,F-type ATPase
hde,12,F-type ATPase
abn,12,F-type ATPase
abo,12,F-type ATPase
rle,12,F-type ATPase
ran,12,F-type ATPase
abu,12,F-type ATPase
xoo,12,F-type ATPase
net,12,F-type ATPase
neu,12,F-type ATPase
rlg,12,F-type ATPase
sbm,12,F-type ATPase
mea,12,F-type ATPase
xfn,12,F-type ATPase
sav,12,F-type ATPase
mlu,12,F-type ATPase
mei,12,F-type ATPase
meh,12,F-type ATPase
mep,12,F-type ATPase
mes,12,F-type ATPase
mmr,12,F-type ATPase
caa,12,F-type ATPase
ctt,12,F-type ATPase
glo,12,F-type ATPase
sjp,12,F-type ATPase
hba,12,F-type ATPase
mmo,12,F-type ATPase
bov,12,F-type ATPase
rde,12,F-type ATPase
cte,12,F-type ATPase
mmi,12,F-type ATPase
sew,12,F-type ATPase
rdn,12,F-type ATPase
cti,12,F-type ATPase
sgy,12,F-type ATPase
xcb,12,F-type ATPase
ipa,12,F-type ATPase
tau,12,F-type ATPase
aps,12,F-type ATPase
lmo,12,F-type ATPase
ipo,12,F-type ATPase
brm,12,F-type ATPase
apn,12,F-type ATPase
sgl,12,F-type ATPase
sgo,12,F-type ATPase
brh,12,F-type ATPase
apb,12,F-type ATPase
apa,12,F-type ATPase
bra,12,F-type ATPase
cha,12,F-type ATPase
chd,12,F-type ATPase
msy,12,F-type ATPase
dno,12,F-type ATPase
chl,12,F-type ATPase
sbo,12,F-type ATPase
tws,12,F-type ATPase
msk,12,F-type ATPase
chu,12,F-type ATPase
pmm,12,F-type ATPase
chy,12,F-type ATPase
mmb,12,F-type ATPase
svo,12,F-type ATPase
ooe,12,F-type ATPase
vpr,12,F-type ATPase
pfl,12,F-type ATPase
pfo,12,F-type ATPase
vpe,12,F-type ATPase
pfs,12,F-type ATPase
pfr,12,F-type ATPase
vpa,12,F-type ATPase
eru,12,F-type ATPase
erw,12,F-type ATPase
car,12,F-type ATPase
fba,12,F-type ATPase
det,12,F-type ATPase
cat,12,F-type ATPase
deh,12,F-type ATPase
ere,12,F-type ATPase
erg,12,F-type ATPase
cao,12,F-type ATPase
cac,12,F-type ATPase
deb,12,F-type ATPase
deg,12,F-type ATPase
spx,12,F-type ATPase
spy,12,F-type ATPase
spz,12,F-type ATPase
xca,12,F-type ATPase
spn,12,F-type ATPase
spp,12,F-type ATPase
nde,12,F-type ATPase
spr,12,F-type ATPase
sps,12,F-type ATPase
spt,12,F-type ATPase
sph,12,F-type ATPase
spi,12,F-type ATPase
spj,12,F-type ATPase
spk,12,F-type ATPase
xcv,12,F-type ATPase
spm,12,F-type ATPase
hhe,12,F-type ATPase
tam,12,F-type ATPase
tal,12,F-type ATPase
spa,12,F-type ATPase
spb,12,F-type ATPase
spc,12,F-type ATPase
spe,12,F-type ATPase
spf,12,F-type ATPase
spg,12,F-type ATPase
afl,12,F-type ATPase
afo,12,F-type ATPase
sit,12,F-type ATPase
cse,12,F-type ATPase
afe,12,F-type ATPase
bcq,12,F-type ATPase
csa,12,F-type ATPase
krh,12,F-type ATPase
csc,12,F-type ATPase
ent,12,F-type ATPase
gct,12,F-type ATPase
fps,12,F-type ATPase
cst,12,F-type ATPase
afw,12,F-type ATPase
sil,12,F-type ATPase
pub,12,F-type ATPase
lam,12,F-type ATPase
lai,12,F-type ATPase
sna,12,F-type ATPase
sno,12,F-type ATPase
snm,12,F-type ATPase
lac,12,F-type ATPase
maa,12,F-type ATPase
snt,12,F-type ATPase
enc,12,F-type ATPase
mag,12,F-type ATPase
npu,12,F-type ATPase
pat,12,F-type ATPase
mal,12,F-type ATPase
las,12,F-type ATPase
vfm,12,F-type ATPase
vfi,12,F-type ATPase
lhk,12,F-type ATPase
axy,12,F-type ATPase
hfe,12,F-type ATPase
lsg,12,F-type ATPase
lsa,12,F-type ATPase
lso,12,F-type ATPase
lsl,12,F-type ATPase
ttu,12,F-type ATPase
hoh,12,F-type ATPase
wri,12,F-type ATPase
tte,12,F-type ATPase
swo,12,F-type ATPase
cli,12,F-type ATPase
clj,12,F-type ATPase
pcr,12,F-type ATPase
cla,12,F-type ATPase
pct,12,F-type ATPase
pcu,12,F-type ATPase
cly,12,F-type ATPase
nsa,12,F-type ATPase
msu,12,F-type ATPase
cef,12,F-type ATPase
pru,12,F-type ATPase
dak,12,F-type ATPase
dat,12,F-type ATPase
tjr,12,F-type ATPase
dap,12,F-type ATPase
dar,12,F-type ATPase
das,12,F-type ATPase
dps,12,F-type ATPase
bas,12,F-type ATPase
kpu,12,F-type ATPase
nfa,12,F-type ATPase
kpe,12,F-type ATPase
pao,12,F-type ATPase
kpn,12,F-type ATPase
lfe,12,F-type ATPase
mdi,12,F-type ATPase
seq,12,F-type ATPase
mat,12,F-type ATPase
ftu,12,F-type ATPase
vvy,12,F-type ATPase
dsy,12,F-type ATPase
rer,12,F-type ATPase
blt,12,F-type ATPase
smu,12,F-type ATPase
req,12,F-type ATPase
hin,12,F-type ATPase
vcm,12,F-type ATPase
ret,12,F-type ATPase
reu,12,F-type ATPase
fta,12,F-type ATPase
bll,12,F-type ATPase
blo,12,F-type ATPase
bln,12,F-type ATPase
bli,12,F-type ATPase
gox,12,F-type ATPase
blj,12,F-type ATPase
fth,12,F-type ATPase
hch,12,F-type ATPase
blf,12,F-type ATPase
ftm,12,F-type ATPase
ftl,12,F-type ATPase
blc,12,F-type ATPase
blb,12,F-type ATPase
ecf,12,F-type ATPase
ece,12,F-type ATPase
ecc,12,F-type ATPase
eca,12,F-type ATPase
eco,12,F-type ATPase
ecn,12,F-type ATPase
mmw,12,F-type ATPase
ecl,12,F-type ATPase
ecj,12,F-type ATPase
eci,12,F-type ATPase
ech,12,F-type ATPase
ecw,12,F-type ATPase
nth,12,F-type ATPase
asa,12,F-type ATPase
ypz,12,F-type ATPase
ecs,12,F-type ATPase
ecp,12,F-type ATPase
rlt,12,F-type ATPase
lmc,12,F-type ATPase
lme,12,F-type ATPase
ecy,12,F-type ATPase
ecx,12,F-type ATPase
ate,12,F-type ATPase
vha,12,F-type ATPase
shm,12,F-type ATPase
atu,12,F-type ATPase
rmr,12,F-type ATPase
nha,12,F-type ATPase
nhl,12,F-type ATPase
wbr,12,F-type ATPase
ser,12,F-type ATPase
syx,12,F-type ATPase
kol,12,F-type ATPase
rru,12,F-type ATPase
rsl,12,F-type ATPase
rso,12,F-type ATPase
gyc,12,F-type ATPase
gya,12,F-type ATPase
gym,12,F-type ATPase
pnu,12,F-type ATPase
rsc,12,F-type ATPase
cyb,12,F-type ATPase
cya,12,F-type ATPase
tfu,12,F-type ATPase
rsp,12,F-type ATPase
rsq,12,F-type ATPase
aae,12,F-type ATPase
seg,12,F-type ATPase
stc,12,F-type ATPase
stl,12,F-type ATPase
stm,12,F-type ATPase
sth,12,F-type ATPase
sti,12,F-type ATPase
dte,12,F-type ATPase
stt,12,F-type ATPase
sed,12,F-type ATPase
stp,12,F-type ATPase
aap,12,F-type ATPase
aas,12,F-type ATPase
sty,12,F-type ATPase
sak,12,F-type ATPase
saj,12,F-type ATPase
lbr,12,F-type ATPase
sao,12,F-type ATPase
bhl,12,F-type ATPase
sam,12,F-type ATPase
sal,12,F-type ATPase
bha,12,F-type ATPase
sab,12,F-type ATPase
ral,12,F-type ATPase
rme,12,F-type ATPase
bhe,12,F-type ATPase
rak,12,F-type ATPase
rah,12,F-type ATPase
ank,12,F-type ATPase
bhy,12,F-type ATPase
prw,12,F-type ATPase
lbf,12,F-type ATPase
lbi,12,F-type ATPase
sar,12,F-type ATPase
lbj,12,F-type ATPase
saw,12,F-type ATPase
lbl,12,F-type ATPase
sau,12,F-type ATPase
sat,12,F-type ATPase
yps,12,F-type ATPase
ypp,12,F-type ATPase
mil,12,F-type ATPase
lic,12,F-type ATPase
lil,12,F-type ATPase
rrs,12,F-type ATPase
lin,12,F-type ATPase
mco,12,F-type ATPase
ypa,12,F-type ATPase
lip,12,F-type ATPase
sei,12,F-type ATPase
ype,12,F-type ATPase
gka,12,F-type ATPase
wch,12,F-type ATPase
ypi,12,F-type ATPase
ypn,12,F-type ATPase
ypm,12,F-type ATPase
sfx,12,F-type ATPase
sfv,12,F-type ATPase
bsu,12,F-type ATPase
sfr,12,F-type ATPase
rhi,12,F-type ATPase
bsn,12,F-type ATPase
ppe,12,F-type ATPase
sbc,12,F-type ATPase
rha,12,F-type ATPase
bse,12,F-type ATPase
bsa,12,F-type ATPase
fjo,12,F-type ATPase
bug,12,F-type ATPase
ckl,12,F-type ATPase
cko,12,F-type ATPase
ckn,12,F-type ATPase
cki,12,F-type ATPase
lpp,12,F-type ATPase
lpn,12,F-type ATPase
lpl,12,F-type ATPase
ckp,12,F-type ATPase
lpf,12,F-type ATPase
lpc,12,F-type ATPase
mra,12,F-type ATPase
lpa,12,F-type ATPase
mfa,12,F-type ATPase
dba,12,F-type ATPase
rpc,12,F-type ATPase
cdi,12,F-type ATPase
nla,12,F-type ATPase
dbr,12,F-type ATPase
rty,12,F-type ATPase
bfa,12,F-type ATPase
tcx,12,F-type ATPase
oca,12,F-type ATPase
ngo,12,F-type ATPase
bfl,12,F-type ATPase
bfs,12,F-type ATPase
bfr,12,F-type ATPase
sur,12,F-type ATPase
hip,12,F-type ATPase
hiq,12,F-type ATPase
mga,12,F-type ATPase
sms,12,F-type ATPase
hit,12,F-type ATPase
mge,12,F-type ATPase
ssu,12,F-type ATPase
mgi,12,F-type ATPase
ssv,12,F-type ATPase
ssp,12,F-type ATPase
sss,12,F-type ATPase
tbi,12,F-type ATPase
geb,12,F-type ATPase
ssn,12,F-type ATPase
ssi,12,F-type ATPase
hif,12,F-type ATPase
sse,12,F-type ATPase
ssd,12,F-type ATPase
hil,12,F-type ATPase
tbd,12,F-type ATPase
gem,12,F-type ATPase
ssb,12,F-type ATPase
bav,12,F-type ATPase
rfr,12,F-type ATPase
bat,12,F-type ATPase
gbe,12,F-type ATPase
bar,12,F-type ATPase
dpr,12,F-type ATPase
aex,12,F-type ATPase
gbm,12,F-type ATPase
emi,12,F-type ATPase
bay,12,F-type ATPase
sha,12,F-type ATPase
bae,12,F-type ATPase
bab,12,F-type ATPase
she,12,F-type ATPase
rfe,12,F-type ATPase
ban,12,F-type ATPase
aeh,12,F-type ATPase
bal,12,F-type ATPase
bam,12,F-type ATPase
pbs,12,F-type ATPase
bah,12,F-type ATPase
bai,12,F-type ATPase
ebd,12,F-type ATPase
seu,12,F-type ATPase
set,12,F-type ATPase
eba,12,F-type ATPase
bts,12,F-type ATPase
sep,12,F-type ATPase
ebi,12,F-type ATPase
syd,12,F-type ATPase
bte,12,F-type ATPase
see,12,F-type ATPase
ebw,12,F-type ATPase
sec,12,F-type ATPase
ebr,12,F-type ATPase
btb,12,F-type ATPase
pvi,12,F-type ATPase
sek,12,F-type ATPase
bth,12,F-type ATPase
btk,12,F-type ATPase
seh,12,F-type ATPase
wol,12,F-type ATPase
dly,12,F-type ATPase
twh,12,F-type ATPase
str,12,F-type ATPase
uur,12,F-type ATPase
ypk,12,F-type ATPase
uue,12,F-type ATPase
etr,12,F-type ATPase
fnu,12,F-type ATPase
etw,12,F-type ATPase
gwc,12,F-type ATPase
ilo,12,F-type ATPase
coc,12,F-type ATPase
eta,12,F-type ATPase
pdi,12,F-type ATPase
fno,12,F-type ATPase
mcd,12,F-type ATPase
rpr,12,F-type ATPase
rpt,12,F-type ATPase
rpx,12,F-type ATPase
rpa,12,F-type ATPase
pol,12,F-type ATPase
cba,12,F-type ATPase
rpe,12,F-type ATPase
rpd,12,F-type ATPase
rpf,12,F-type ATPase
rpi,12,F-type ATPase
rpk,12,F-type ATPase
tsa,12,F-type ATPase
ana,12,F-type ATPase
swi,12,F-type ATPase
fra,12,F-type ATPase
bbi,12,F-type ATPase
fri,12,F-type ATPase
zpr,12,F-type ATPase
xau,12,F-type ATPase
bba,12,F-type ATPase
xft,12,F-type ATPase
sez,12,F-type ATPase
lby,12,F-type ATPase
swp,12,F-type ATPase
mxa,12,F-type ATPase
bbt,12,F-type ATPase
bbr,12,F-type ATPase
bbp,12,F-type ATPase
bmb,12,F-type ATPase
bmc,12,F-type ATPase
nri,12,F-type ATPase
bma,12,F-type ATPase
bmf,12,F-type ATPase
bmd,12,F-type ATPase
bme,12,F-type ATPase
bmj,12,F-type ATPase
sag,12,F-type ATPase
gau,12,F-type ATPase
bmi,12,F-type ATPase
mca,12,F-type ATPase
hms,12,F-type ATPase
bmr,12,F-type ATPase
bms,12,F-type ATPase
bmq,12,F-type ATPase
sae,12,F-type ATPase
lgs,12,F-type ATPase
mcu,12,F-type ATPase
mct,12,F-type ATPase
ott,12,F-type ATPase
mcp,12,F-type ATPase
ant,12,F-type ATPase
hdu,12,F-type ATPase
pca,12,F-type ATPase
cow,12,F-type ATPase
mle,12,F-type ATPase
slt,12,F-type ATPase
cts,12,F-type ATPase
slp,12,F-type ATPase
mlo,12,F-type ATPase
rbo,12,F-type ATPase
eic,12,F-type ATPase
cvi,12,F-type ATPase
hdn,12,F-type ATPase
rbe,12,F-type ATPase
slg,12,F-type ATPase
sma,12,F-type ATPase
rba,12,F-type ATPase
pzu,12,F-type ATPase
smh,12,F-type ATPase
vok,12,F-type ATPase
sas,12,F-type ATPase
avn,12,F-type ATPase
avi,12,F-type ATPase
psn,12,F-type ATPase
ava,12,F-type ATPase
pap,12,F-type ATPase
cjk,12,F-type ATPase
par,12,F-type ATPase
cjn,12,F-type ATPase
pau,12,F-type ATPase
pay,12,F-type ATPase
cja,12,F-type ATPase
cjd,12,F-type ATPase
cje,12,F-type ATPase
paa,12,F-type ATPase
pac,12,F-type ATPase
pae,12,F-type ATPase
cjr,12,F-type ATPase
pak,12,F-type ATPase
sah,12,F-type ATPase
pam,12,F-type ATPase
cju,12,F-type ATPase
syc,12,F-type ATPase
syg,12,F-type ATPase
syf,12,F-type ATPase
sye,12,F-type ATPase
oih,12,F-type ATPase
smf,12,F-type ATPase
pha,12,F-type ATPase
syn,12,F-type ATPase
lxx,12,F-type ATPase
syr,12,F-type ATPase
vvm,12,F-type ATPase
syw,12,F-type ATPase
wpi,12,F-type ATPase
nis,12,F-type ATPase
mpa,12,F-type ATPase
noc,12,F-type ATPase
nit,12,F-type ATPase
gsu,12,F-type ATPase
ccu,12,F-type ATPase
ccv,12,F-type ATPase
ccr,12,F-type ATPase
xcc,12,F-type ATPase
tit,12,F-type ATPase
cco,12,F-type ATPase
cch,12,F-type ATPase
san,12,F-type ATPase
mha,12,F-type ATPase
ldb,12,F-type ATPase
lde,12,F-type ATPase
tcu,12,F-type ATPase
mfl,12,F-type ATPase
mfm,12,F-type ATPase
mlc,12,F-type ATPase
teq,12,F-type ATPase
sku,12,F-type ATPase
ypb,12,F-type ATPase
eli,12,F-type ATPase
gmc,12,F-type ATPase
hac,12,F-type ATPase
sjj,12,F-type ATPase
gme,12,F-type ATPase
ske,12,F-type ATPase
ade,12,F-type ATPase
adn,12,F-type ATPase
has,12,F-type ATPase
sea,12,F-type ATPase
ami,12,F-type ATPase
lcr,12,F-type ATPase
psm,12,F-type ATPase
ama,12,F-type ATPase
amc,12,F-type ATPase
psa,12,F-type ATPase
lcz,12,F-type ATPase
amd,12,F-type ATPase
amf,12,F-type ATPase
sac,12,F-type ATPase
lcb,12,F-type ATPase
lca,12,F-type ATPase
mhj,12,F-type ATPase
psp,12,F-type ATPase
amu,12,F-type ATPase
amt,12,F-type ATPase
pst,12,F-type ATPase
psu,12,F-type ATPase
bpa,12,F-type ATPase
mho,12,F-type ATPase
bpe,12,F-type ATPase
ljo,12,F-type ATPase
rpb,12,F-type ATPase
bph,12,F-type ATPase
bpm,12,F-type ATPase
aph,12,F-type ATPase
bpo,12,F-type ATPase
bpn,12,F-type ATPase
eel,12,F-type ATPase
bps,12,F-type ATPase
bpr,12,F-type ATPase
bpu,12,F-type ATPase
xom,12,F-type ATPase
mhy,12,F-type ATPase
bpy,12,F-type ATPase
wbm,12,F-type ATPase
xfa,12,F-type ATPase
mhp,12,F-type ATPase
gbr,12,F-type ATPase
jan,12,F-type ATPase
saa,12,F-type ATPase
vsa,12,F-type ATPase
ols,12,F-type ATPase
vvu,12,F-type ATPase
ljf,12,F-type ATPase
tmr,12,F-type ATPase
gvi,12,F-type ATPase
tmt,12,F-type ATPase
ica,12,F-type ATPase
ter,12,F-type ATPase
gvg,12,F-type ATPase
tma,12,F-type ATPase
pen,12,F-type ATPase
esc,12,F-type ATPase
tme,12,F-type ATPase
esa,12,F-type ATPase
tye,12,F-type ATPase
dda,12,F-type ATPase
ddf,12,F-type ATPase
dde,12,F-type ATPase
cni,12,F-type ATPase
mms,12,F-type ATPase
plu,12,F-type ATPase
nmu,12,F-type ATPase
ppn,12,F-type ATPase
cgl,12,F-type ATPase
hse,12,F-type ATPase
cgb,12,F-type ATPase
hso,12,F-type ATPase
nme,12,F-type ATPase
pla,12,F-type ATPase
nma,12,F-type ATPase
plm,12,F-type ATPase
cgt,12,F-type ATPase
nmi,12,F-type ATPase
aca,12,F-type ATPase
dze,12,F-type ATPase
bge,12,F-type ATPase
acd,12,F-type ATPase
nda,12,F-type ATPase
aci,12,F-type ATPase
bgl,12,F-type ATPase
sfl,12,F-type ATPase
acm,12,F-type ATPase
srm,12,F-type ATPase
acr,12,F-type ATPase
bgr,12,F-type ATPase
xne,12,F-type ATPase
sru,12,F-type ATPase
kra,12,F-type ATPase
bbe,12,F-type ATPase
mbo,12,F-type ATPase
ppf,12,F-type ATPase
bja,12,F-type ATPase
ahe,12,F-type ATPase
mss,12,F-type ATPase
sml,12,F-type ATPase
pph,12,F-type ATPase
nse,12,F-type ATPase
ppm,12,F-type ATPase
son,12,F-type ATPase
ppr,12,F-type ATPase
psb,12,F-type ATPase
ppu,12,F-type ATPase
mbt,12,F-type ATPase
mbv,12,F-type ATPase
soz,12,F-type ATPase
sad,12,F-type ATPase
rcp,12,F-type ATPase
rcm,12,F-type ATPase
rco,12,F-type ATPase
rce,12,F-type ATPase
vap,12,F-type ATPase
rca,12,F-type ATPase
bcl,12,F-type ATPase
eam,12,F-type ATPase
sds,12,F-type ATPase
bur,12,F-type ATPase
sdy,12,F-type ATPase
eay,12,F-type ATPase
sde,12,F-type ATPase
pwa,12,F-type ATPase
sdl,12,F-type ATPase
buc,12,F-type ATPase
sdn,12,F-type ATPase
eat,12,F-type ATPase
dma,12,F-type ATPase
xac,12,F-type ATPase
mts,12,F-type ATPase
snc,12,F-type ATPase
saf,12,F-type ATPase
mtt,12,F-type ATPase
mtu,12,F-type ATPase
bcd,12,F-type ATPase
bce,12,F-type ATPase
mtb,12,F-type ATPase
mtc,12,F-type ATPase
mta,12,F-type ATPase
mtf,12,F-type ATPase
cpb,12,F-type ATPase
cbc,12,F-type ATPase
rva,12,F-type ATPase
cpc,12,F-type ATPase
cbf,12,F-type ATPase
cbg,12,F-type ATPase
cbd,12,F-type ATPase
cbe,12,F-type ATPase
cbk,12,F-type ATPase
cbh,12,F-type ATPase
cbi,12,F-type ATPase
cbo,12,F-type ATPase
bca,12,F-type ATPase
cbt,12,F-type ATPase
cbu,12,F-type ATPase
cby,12,F-type ATPase
hpy,12,F-type ATPase
mci,12,F-type ATPase
hps,12,F-type ATPase
oan,12,F-type ATPase
hpp,12,F-type ATPase
nam,12,F-type ATPase
nar,12,F-type ATPase
hpj,12,F-type ATPase
tin,12,F-type ATPase
tpt,12,F-type ATPase
hpl,12,F-type ATPase
naz,12,F-type ATPase
hpb,12,F-type ATPase
hpa,12,F-type ATPase
hpg,12,F-type ATPase
lpj,12,F-type ATPase
lga,12,F-type ATPase
vcj,12,F-type ATPase
kvu,12,F-type ATPase
bcv,12,F-type ATPase
hna,12,F-type ATPase
cpi,12,F-type ATPase
bcn,12,F-type ATPase
bco,12,F-type ATPase
hne,12,F-type ATPase
bci,12,F-type ATPase
bcj,12,F-type ATPase
eok,12,F-type ATPase
eoj,12,F-type ATPase
eoi,12,F-type ATPase
eoh,12,F-type ATPase
cpe,12,F-type ATPase
cpf,12,F-type ATPase
agr,12,F-type ATPase
rxy,12,F-type ATPase
vch,12,F-type ATPase
xbo,12,F-type ATPase
wvi,12,F-type ATPase
bcx,12,F-type ATPase
bcy,12,F-type ATPase
bcz,12,F-type ATPase
dvu,12,F-type ATPase
cpr,12,F-type ATPase
cps,12,F-type ATPase
cpu,12,F-type ATPase
sco,13,F-type ATPase
smt,13,F-type ATPase
bvu,13,F-type ATPase
pth,13,F-type ATPase
osp,13,F-type ATPase
lmf,13,F-type ATPase
sca,13,F-type ATPase
scb,13,F-type ATPase
bva,13,F-type ATPase
llo,13,F-type ATPase
nwa,13,F-type ATPase
rop,13,F-type ATPase
lla,13,F-type ATPase
vco,13,F-type ATPase
ngk,13,F-type ATPase
blm,13,F-type ATPase
ots,13,F-type ATPase
zmn,13,F-type ATPase
zmo,13,F-type ATPase
lki,13,F-type ATPase
nse,13,F-type ATPase
vex,13,F-type ATPase
bqu,13,F-type ATPase
nwi,13,F-type ATPase
mpe,13,F-type ATPase
lre,13,F-type ATPase
lrf,13,F-type ATPase
mpn,13,F-type ATPase
mpo,13,F-type ATPase
ftf,13,F-type ATPase
mpu,13,F-type ATPase
fal,13,F-type ATPase
bld,13,F-type ATPase
sme,13,F-type ATPase
hya,13,F-type ATPase
din,13,F-type ATPase
smd,13,F-type ATPase
cmi,13,F-type ATPase
smc,13,F-type ATPase
dia,13,F-type ATPase
gur,13,F-type ATPase
wsu,13,F-type ATPase
min,13,F-type ATPase
trq,13,F-type ATPase
bxe,13,F-type ATPase
pmt,13,F-type ATPase
pmu,13,F-type ATPase
cfl,13,F-type ATPase
tel,13,F-type ATPase
pmr,13,F-type ATPase
rec,13,F-type ATPase
pmx,13,F-type ATPase
pmy,13,F-type ATPase
pmz,13,F-type ATPase
plt,13,F-type ATPase
pma,13,F-type ATPase
mmy,13,F-type ATPase
pmn,13,F-type ATPase
pmh,13,F-type ATPase
pmi,13,F-type ATPase
tdn,13,F-type ATPase
mmc,13,F-type ATPase
aba,13,F-type ATPase
abc,13,F-type ATPase
asu,13,F-type ATPase
xop,13,F-type ATPase
sun,13,F-type ATPase
sul,13,F-type ATPase
hde,13,F-type ATPase
abn,13,F-type ATPase
abo,13,F-type ATPase
rle,13,F-type ATPase
ran,13,F-type ATPase
abu,13,F-type ATPase
xoo,13,F-type ATPase
net,13,F-type ATPase
neu,13,F-type ATPase
rlg,13,F-type ATPase
sbm,13,F-type ATPase
mea,13,F-type ATPase
xfn,13,F-type ATPase
sav,13,F-type ATPase
mlu,13,F-type ATPase
mei,13,F-type ATPase
meh,13,F-type ATPase
mep,13,F-type ATPase
mes,13,F-type ATPase
mmr,13,F-type ATPase
caa,13,F-type ATPase
ctt,13,F-type ATPase
glo,13,F-type ATPase
sjp,13,F-type ATPase
hba,13,F-type ATPase
mmo,13,F-type ATPase
bov,13,F-type ATPase
rde,13,F-type ATPase
cte,13,F-type ATPase
mmi,13,F-type ATPase
sew,13,F-type ATPase
rdn,13,F-type ATPase
cti,13,F-type ATPase
sgy,13,F-type ATPase
xcb,13,F-type ATPase
ipa,13,F-type ATPase
tau,13,F-type ATPase
aps,13,F-type ATPase
lmo,13,F-type ATPase
ipo,13,F-type ATPase
brm,13,F-type ATPase
apn,13,F-type ATPase
sgl,13,F-type ATPase
sgo,13,F-type ATPase
brh,13,F-type ATPase
apb,13,F-type ATPase
apa,13,F-type ATPase
bra,13,F-type ATPase
cha,13,F-type ATPase
chd,13,F-type ATPase
msy,13,F-type ATPase
dno,13,F-type ATPase
chl,13,F-type ATPase
msp,13,F-type ATPase
tws,13,F-type ATPase
chu,13,F-type ATPase
pmm,13,F-type ATPase
chy,13,F-type ATPase
mmb,13,F-type ATPase
svo,13,F-type ATPase
ooe,13,F-type ATPase
vpr,13,F-type ATPase
pfl,13,F-type ATPase
pfo,13,F-type ATPase
vpe,13,F-type ATPase
pfs,13,F-type ATPase
pfr,13,F-type ATPase
vpa,13,F-type ATPase
eru,13,F-type ATPase
erw,13,F-type ATPase
car,13,F-type ATPase
fba,13,F-type ATPase
det,13,F-type ATPase
swo,13,F-type ATPase
cat,13,F-type ATPase
deh,13,F-type ATPase
ere,13,F-type ATPase
erg,13,F-type ATPase
cao,13,F-type ATPase
cac,13,F-type ATPase
deb,13,F-type ATPase
deg,13,F-type ATPase
spx,13,F-type ATPase
spy,13,F-type ATPase
spz,13,F-type ATPase
xca,13,F-type ATPase
spn,13,F-type ATPase
spp,13,F-type ATPase
nde,13,F-type ATPase
spr,13,F-type ATPase
sps,13,F-type ATPase
spt,13,F-type ATPase
sph,13,F-type ATPase
spi,13,F-type ATPase
